276,"2 c. self-rising flour, 2 c. sugar, 1 c. oil, 2 jars strained plum baby food, 3 eggs, 1 tsp. cinnamon, 1 tsp. allspice, 1 c. pecans, broken into small pieces"
277,"3 c. sugar, 2 sticks margarine, melted, 1 c. pinto beans, mashed, 4 beaten eggs, 1 Tbsp. vanilla"
278,"1 devil's food cake mix, 3/4 c. peanut butter, 1 stick oleo, melted, 1 (7 oz.) jar marshmallow cream"
279,"2 boxes confectioners sugar, 1 can Eagle Brand milk, 1 tsp. vanilla, 7 oz. coconut (not frozen), pecans, 1 box Baker's semi-sweet chocolate, paraffin"
280,"1 head lettuce, 1 c. chopped onion, 1/2 c. bacon bits, 2 c. mayonnaise, 1 pkg. shredded Swiss cheese, 1 c. cauliflower (in pieces), 1 c. chopped celery, 1 c. frozen peas, 3 Tbsp. sugar"
281,"1/2 c. margarine, 2/3 c. unsweetened cocoa, 1/2 c. light corn syrup, 1 Tbsp. water, 1 tsp. vanilla, 1 lb. confectioners sugar, 1 c. miniature marshmallows, 1/2 c. chopped nuts"
282,"2 eggs, 2 c sugar, 1 can Eagle brand milk, 1/2 pt cream, 2 tsp vanilla, pinch of salt, 2 qts milk"
283,"1 c. persimmon pulp, 1 c. powdered sugar, 2 c. graham cracker crumbs, 1/2 c. peanuts, chopped, 1/2 c. miniature marshmallows, whipped cream"
284,"1 c. light brown sugar, 3 eggs, 3 c. self rising flour, 1 tsp. cinnamon, 1/2 c. milk, 2 lbs candied fruit or 6 slices of candied pineapple and 2 cups of candied cherries, 3 to 4 c. of pecans"
285,"1 medium chicken, 1 can (12) soft tortillas, 1 large chopped onion, 1 large chopped green pepper, 1 can mushroom soup, 1 can cream of chicken soup, 1 can tomatoes and green chilies, 1/2 tsp. chili powder, 1/2 tsp. garlic salt, 1 lb. Cheddar cheese, grated"
286,"1 tube refrigerator enriched sugar cookie dough, 8 oz. cream cheese, softened, assorted canned or fresh fruits, sliced, 1/2 c. powdered sugar, coconut"
287,"2 Tbsp. butter or margarine, 2 Tbsp. flour, 1/4 c. boiling water, 1/4 c. vinegar, 1/3 c. brown sugar, 1/2 tsp. salt, 1/8 tsp. pepper, 1/8 tsp. ground cloves, 2 1/2 c. diced, cooked beets"
288,"6 to 8 lean slices diced bacon, 2 c. diced, cooked potatoes, 1 c. diced onion, 2 cans minced clams, drained (reserve 1 c. clam juice), 2 c. half and half, 1 c. water, 2 Tbsp. butter, salt and pepper to taste"
289,"2 small pkg. fresh cranberries, 1 c. sugar (or more if you like), 1 whole orange, walnuts"
290,"3 Tbsp. Butter, 4 Bananas (sliced), 6 Eggs (separated), 1/2 tsp. Salt, Dash of Cayenne Pepper, 1/4 c. Milk, 2 Tbsp. Chopped Parsley"
291,"1 lb. hamburger, 1 onion, chopped, 1/2 pkg. dry taco seasoning, 1 can kidney beans, 1 can butter beans, 1 can tomatoes, 1 small can tomato sauce, 1 (12 oz.) can tomato juice or V-8 juice"
292,"2/3 c. sweetened condensed milk, 2 Tbsp. lemon juice, 6 sugar cones (the hard type), 1/2 c. whipped cream or Cool Whip, 8 oz. fruit yogurt"
293,"1/2 c. soy sauce, 1/4 c. oil, 1/4 c. red wine vinegar, 1 tsp. oregano, 1 tsp. basil, 1 tsp. minced onion, 1/4 tsp. pepper"
294,"1 box Pillsbury yellow cake mix, 1 tsp. coconut flavoring, 1 tsp. rum flavoring, 1 c. coconut, 1/2 c. chopped nuts, 1 c. drained crushed pineapple"
295,"3/4 c. sugar, 1/2 c. red wine vinegar, 1 c. oil, 3 Tbsp. soy sauce, 2 pkg. Ramen noodles, crushed, 1 c. chopped walnuts, 1 bunch chopped green onion, 1 bunch broccoli florets, 2 pkg. romaine lettuce"
296,"1/2 c. white sugar, 2 c. brown sugar, 1 stick margarine, 1/2 c. oil, 2 c. applesauce, 2 tsp. soda, 1/2 tsp. salt, 2 eggs, 1 c. ground raisins, 1/2 c. walnuts or pecans, 2 1/2 c. flour, 1 tsp. cinnamon, 1/4 tsp. cloves"
297,"1 pt. oil, juice of 1/2 lemon, 1 egg yolk, 1 tsp. honey"
298,"1 lb. hamburg, 1/4 c. chopped onion, 1/4 tsp. salt, 1/8 tsp. pepper, 1 c. mashed potatoes"
299,"3 c. chopped, raw apple, 2 c. flour, 2 c. sugar, 1/2 c. shortening (I used 1 stick oleo), 2 eggs, 1/2 tsp. salt, 1 tsp. baking soda, 2 tsp. vanilla, 1/2 tsp. nutmeg, 1/2 tsp. cinnamon, 1 c. chopped nuts"
300,"1 1/2 c. cooked brown rice (without salt or fat), 1 1/2 c. (6 oz.) shredded part skim milk Mozzarella cheese, divided, 1 egg, beaten (I use Second Nature), 1 tsp. oregano, divided, Pam, 1 c. broccoli flowerets, 1 c. sliced zucchini, 1 c. sliced fresh mushrooms, 1 small onion, sliced, 8 oz. can tomato sauce (no salt)"
301,"1 (1 lb.) box medium size macaroni shells, 1/2 lb. cooked ham, 1 (10 oz.) pkg. frozen broccoli, thawed, 1 clove garlic, crushed, 1/2 c. margarine, 1 c. heavy cream, 1 c. grated Parmesan cheese"
302,"1 chopped onion, 2 chopped bell peppers, 1/2 bunch celery, 1 can chicken broth, 2 chopped potatoes, little soy sauce and cornstarch"
303,"2 lb. ground beef, 1/2 c. bread crumbs, 1 c. milk, 2/3 c. onion, chopped, 1 egg, 1 tsp. salt, 1/8 tsp. pepper, 3 Tbsp. lard or drippings, 2 beef bouillon cubes, 3 c. hot water, 1/4 c. soy sauce, 2 c. celery, cut in 1/2-inch strips, 3 Tbsp. cornstarch, 2 Tbsp. cold water, 2 c. bean sprouts, drained, 1 c. mushroom stems (4 oz.), cooked rice or chow mein noodles"
304,"1 lb. ground beef, cooked and drained, 1 large can tomatoes (whole), 1 can tomato soup, 1 small onion, chopped, 2 c. water, 1 pkg. frozen mixed vegetables, 1 c. potatoes, cut up and cooked until tender, 1 c. diced celery, 1/4 tsp. salt, 1/4 tsp. pepper"
305,"24 Kraft jet-puffed marshmallows or 3 c. Kraft miniature marshmallows, 2 cans (8 oz. each) crushed pineapple, drained, reserving 1/2 c. liquid, 2 c. thawed Cool Whip nondairy whipped topping, 1 prepared graham cracker crumb crust (6 oz.)"
306,"1 tsp. vegetable oil, 2 stalks celery, sliced diagonally, 1 head cabbage, shredded, 1/2 c. water chestnuts, 1 recipe Sweet-N-Sour Sauce, 3 carrots, sliced diagonally, 1 chopped onion, 2 zucchini, sliced, 1/4 c. green pepper, chopped"
307,"Graham crackers, 1 stick of margarine, 1 stick of butter, 1/2 c sugar, pecans"
308,"3 Tbsp. bacon drippings or olive oil, 1 onion, chopped, 1 large red cabbage, shredded, 2 cooking apples, chopped, 1/2 c. wine vinegar, 1 Tbsp. sugar, 1 tsp. salt, 1/2 jar currant jelly"
309,"1 can chunk pineapple, 1 can mandarin oranges, 1 small jar maraschino cherries, 1 container sour cream, 1 small pkg. miniature marshmallows, 1 can flaked coconut"
310,"3 c. sugar, 2 sticks margarine, 1/4 c. Crisco, 6 eggs, 3 c. sifted cake flour, 8 oz. sour cream, 1 tsp. vanilla flavoring"
311,"2 c. flour, 2 tsp. baking powder, 1/2 tsp. salt, 2 tsp. cinnamon, 4 eggs, 1 c. nuts, 2 c. pumpkin, 1 tsp. soda, 2 c. sugar, 1 c. oil"
312,"1 can tomato sauce, 1/4 c. brown sugar, 1/4 c. vinegar, 1/2 c. minced onion, salt and pepper to taste, 1 tsp. garlic powder"
313,"6 slices bread (crusts removed), 1 1/2 lb. sausage, 1 c. Swiss cheese, grated, 4 eggs, slightly beaten, 1 1/2 c. milk, 3/4 c. light cream, 1/2 tsp. salt, dash of pepper, dash of nutmeg, 1 tsp. Worcestershire sauce"
314,"1 large onion, chopped, 1 green pepper, chopped, 1 lb. ground beef, 1 (3 oz.) pkg. sliced pepperoni, chopped, 1 (32 oz.) jar spaghetti sauce with mushrooms, 1 (12 oz.) pkg. spaghetti, 1 c. (4 oz.) shredded Mozzarella cheese, 1 Tbsp. grated Parmesan cheese"
315,"1 c. sugar, 2 c. water, 4 c. cranberry juice, 4 c. pineapple juice, 2 c. orange juice, 1 qt. ginger ale"
316,"3 c. flour, 1 c. oil, 4 eggs, 3 tsp. vanilla, 2 c. sugar, 3 tsp. baking powder, 1/2 c. peach juice from can, 1 (20 or 29 oz.) can sliced peaches"
317,"2 peeled oranges, 2 peeled bananas, 2 c. crushed ice, 2 c. applesauce, unsweetened, 1/2 tsp. cinnamon"
318,"2 lb. ground beef, 3 c. water, 1 (15 oz.) can tomato sauce, 2 bay leaves, 1/2 tsp. salt, 2 tsp. ground cumin, 1 tsp. ground cinnamon, 1 tsp. Worcestershire sauce, 1 1/2 tsp. vinegar, 1 1/2 tsp. ground allspice, 2 Tbsp. chili powder"
319,"2 medium cucumbers, cut into 1-inch pieces, 1 medium onion, sliced and separated into rings, 2 Tbsp. butter or margarine, 4 medium tomatoes, cut in wedges, 1/2 tsp. salt, dash of pepper, 1 Tbsp. fresh dill or 1 tsp. dried dill"
320,"2 c. 10x sugar, 2 Tbsp. flour, 1 egg white, 1/2 c. Crisco, 1 Tbsp. butter, 1 tsp. vanilla, 2 Tbsp. milk"
321,"2 c. brown sugar, 2 c. granulated sugar, 2 c. oil, 4 eggs, 1/4 tsp. baking powder, 1 tsp. salt, 4 c. flour, 1 1/2 c. quick cooking oats, 2 c. coconut, 4 c. corn flakes, not crushed, 6 oz. chocolate chips, 1 c. nuts (optional)"
322,"2 eggs, 1/2 c. all-purpose flour, 1/2 c. sugar, 1/2 c. packed brown sugar, 1 c. butter, melted and cooled, 6 oz. chocolate chips, 1 c. chopped walnuts, 1 (9-inch) unbaked pie shell, whipped cream or ice cream"
323,"1 1/2 lb. ground beef, 1 1/3 c. (2.8 oz. can) French fried onions or fried onion rings, 3/4 tsp. salt, 1/4 tsp. salt, 6 rolls"
324,"16 oz. cream cheese, softened, 1 1/2 lb. Cheddar cheese, grated, 1 tsp. lemon juice, 2 tsp. grated onion, 1 tsp. dry mustard, 1 tsp. soy sauce, 1/2 tsp. paprika, 1/2 tsp. salt, 2 Tbsp. parsley"
325,"1 c. flour, 1/2 c. quick oats, 1/2 c. brown sugar, 1/2 c. margarine, 1 (1 lb.) can pumpkin, 1 (13 1/2 oz.) evaporated milk, 2 eggs, 3/4 c. sugar, 1 tsp. cinnamon, 1/2 tsp. ginger, 1/4 tsp. cloves, 1/2 c. walnuts, 1/2 c. brown sugar, 2 Tbsp. butter"
326,"9 inch unbaked pie shell, 1/2 c. butter, 2 c. sugar, 3 tsp. flour, rounded, 3 eggs, 1 c. buttermilk, 1 tsp. vanilla, dash of nutmeg (optional)"
327,"4 large potatoes, 3 eggs, 1 c. sugar, 1 tsp. vanilla, 3/4 c. milk, grated coconut (optional), 1 (9-inch) pastry shell"
328,"1 lb. broccoli, 1 lb. cauliflower, chicken broth, water or bouillon, 1/2 c. butter, 1 small onion, diced, 1/2 c. flour, 1 qt. milk, 1 c. grated sharp Cheddar cheese, black pepper"
329,"1 1/2 c. Wesson oil, 2 c. sugar, 2 eggs, beaten, 3 c. peeled, chopped fresh apples, 3 c. sifted cake flour, 1 tsp. salt, 1 tsp. soda, 2 tsp. vanilla"
330,"1 c. Tang, 1 c. sugar, 1/2 c. instant tea with lemon, 1/2 tsp. cloves, 1/2 tsp. cinnamon"
331,"1 Tbsp. butter, 1 Tbsp. onion, 1 1/2 lb. ground beef, 2 tsp. salt, 1/4 tsp. pepper, 1 (20 oz.) can cream-style corn, 1/2 c. milk, 1 qt. sliced pared potatoes"
332,"3 c. flour, 1 1/4 c. shortening, 1 tsp. salt, 1 egg, well beaten, 5 Tbsp. water, 1 Tbsp. vinegar"
333,"2 c. sugar, 3/4 c. milk, 1 Tbsp. white Karo syrup, 1/2 c. sugar"
334,"cut up chicken, 1 jar apricot preserves, 1 bottle Catalina salad dressing, 1 envelope Lipton onion soup (dry)"
335,"2 c. semi-sweet chocolate chips, 1 c. sweet chocolate chips, 1 can sweetened condensed milk, 1 1/2 tsp. vanilla, nuts (optional)"
336,"1 bag frozen dinner rolls, 1 (3 5/8 oz.) pkg. butterscotch pudding (not instant), 1/2 c. butter, 3/4 tsp. cinnamon, 3/4 c. brown sugar, 1/2 c. chopped nuts"
337,"1 (8 oz.) pkg. cream cheese, 1/4 tsp. salt, 1 tsp. vanilla, 6 c. confectioners sugar, finely chopped coconut"
338,"4 c. Miracle Whip, 1 can tomato soup, 1 Tbsp. vinegar, 4 Tbsp. sweet relish, 2 Tbsp. chili sauce, 1 Tbsp. sugar, 1 Tbsp. dry mustard, 1 small grated onion, 1 clove grated garlic"
339,"1 c. milk, 1 stick butter, 1 yeast cake, dissolved in 1/4 c. warm water, 1/3 c. sugar, 1 tsp. salt, 2 eggs, 4 1/2 c. sifted flour"
340,"1 1/2 c. white sugar, 1 1/2 c. brown sugar, 4 Tbsp. cocoa, 2 c. flour, 6 eggs, 1 1/2 sticks oleo, melted, 1/2 c. milk, 1 tsp. vanilla, 1/4 tsp. salt, 1/2 c. nuts"
341,"1 1/2 c. unsweetened applesauce, 3/4 c. margarine, 1 Tbsp. vanilla, 2 c. oatmeal, 1/2 tsp. allspice, 1 1/2 tsp. soda, 1 c. raisins, 2 eggs, 1/3 c. brown Sugar Twin, 1 Tbsp. cinnamon, 1 1/2 c. flour, 1/2 tsp. salt, 1/4 c. nuts"
342,"2 (1 oz.) sq. semi-sweet chocolate, chopped, 1/2 Tbsp. whipping cream, dash of almond extract, 8 strawberries"
343,"1 lb. ground beef, 1 c. chopped onions, 2 to 3 cut-up tomatoes, 1 to 3 garlic buds (adjust for size and taste), 16 oz. chunky spaghetti sauce, 1 to 3 Tbsp. tamari sauce (use smaller amount for low sodium diet), 1 (16 oz.) can cooked beans (navy, pinto, kidney or pork and beans)"
344,"4 chicken breasts, skin removed, 1/2 c. onion, chopped fine, 1/2 tsp. tarragon, chicken bouillon"
345,"1 box lemon jello, 1 c. hot water, 3/4 c. cold water, 1/2 c. grated cabbage, 1/2 c. small chopped celery, 1/4 c. grated carrot, 1/8 c. finely chopped green pepper, 1/2 c. pineapple tidbits"
346,"1 c. flour, 1/2 tsp. cornstarch, 1/2 tsp. soda, 1/2 tsp. baking powder, 1 beaten egg, 1/2 to 1 c. cold water, paprika"
347,"1 small can chicken (all white meat), 8 oz. cream cheese, softened, 1 Tbsp. minced onion, 2 Tbsp. soy sauce or lemon soy sauce, 1 Tbsp. mayonnaise, chopped pecans, maraschino cherry for garnish (if desired)"
348,"3 c. salted peanuts without skins, 3 Tbsp. butter or margarine, 2 c. (12 oz.) peanut butter chips, 1 can sweetened condensed milk, 2 c. miniature marshmallows"
349,"1 pkg. dates, cut fine, 1 tsp. baking soda, 1 c. hot water, 1/2 c. margarine, 1 c. sugar, 1/2 tsp. salt, 1/2 c. walnuts, 1 egg, 1 1/2 c. flour"
350,"1 pkg. yellow cake mix, 1 stick margarine, 1 egg, beaten, 1/2 c. chopped nuts, 1 box confectioners sugar, 8 oz. cream cheese, 2 eggs, beaten"
351,"3 lb. shortening, 5 lb. flour, 2 Tbsp. salt, 3 c. water, 1 c. white syrup"
352,"1 1/3 c. graham cracker crumbs (about 16 whole crackers), 1/4 c. sugar, 5 Tbsp. unsalted butter, melted"
353,"2 Tbsp. margarine, 4 skinless, boneless chicken breast halves, 1 1/2 c. sliced mushroom, 1 small onion, sliced, 1/8 tsp. garlic powder or 1 clove garlic, minced, 1 can (10 3/4 oz.) cream of mushroom soup, 1/2 c. milk, 2 Tbsp. dry sherry (optional), 1/8 tsp. pepper"
354,"1 head red cabbage, cut into small pieces, 1 Tbsp. salt, 1 tsp. salt, 1 tsp. pepper, 1 Tbsp. sugar, 1/2 c. cider vinegar, caraway seed to taste, 1 onion, chopped"
355,"1 1/2 c. warm water, 1 pkg. dry yeast, 3 1/2 tsp. sugar, 1 tsp. salt, 3 tsp. melted Crisco, 4 c. plain flour"
356,"1 1/2 c. uncooked rice, 1 envelope onion soup mix, 1 can cream of mushroom soup, 1 1/2 c. hot water, 8 chicken breasts or thighs"
357,"1 1/4 c. all-purpose flour, 1/2 c. sugar, 1/2 c. butter or margarine, 2 eggs, 1/2 c. firmly packed brown sugar, 1 tsp. vanilla, 1/8 tsp. baking soda, 1 c. chopped walnuts, 1 c. raisins, 1/2 c. flaked coconut (optional)"
358,"1 (9-inch) baked pie shell, No. 2 can crushed pineapple, drained, 1 pkg. lemon Jell-O, 1 pt. vanilla ice cream, Cool Whip"
359,"2 c. graham cracker crumbs, 1/4 c. white sugar, 1 stick butter, 1 can cherry pie filling, 1 small tub Cool Whip, 1/2 c. powdered sugar, 1 pkg. cream cheese"
360,"1 1/2 c. sugar, 3 eggs, 1 1/2 c. cooked beets, mashed, 1 c. Crisco oil, 2 squares unsweetened chocolate, melted, 1 1/3 c. flour, 1 1/3 tsp. soda, 1/2 tsp. salt, 1 tsp. vanilla"
361,"1 (7 oz.) can sauerkraut, drained, 1 small tomato, sliced, 2 Tbsp. Thousand Island dressing, 1 (4 oz.) pkg. sliced corned beef, cut in bite size pieces, 3/4 c. Swiss cheese, shredded, 1/8 tsp. caraway seed, 1 c. rye bread crumbs (soft), 1 Tbsp. butter or margarine"
362,"4 lb. Irish potatoes (boil, peel and slice in 1/4 slices), 16 oz. (large) sour cream, 16 oz. (large) Cheez Whiz, 2 Tbsp. minced onions, 1 Tbsp. dried parsley, 1 lb. precooked sausage (sliced in diced cuts)"
363,"3 beaten eggs, 2 c. sugar, 1 c. oil, 1 small can crushed pineapple, 2 tsp. vanilla, 1 c. grated carrots, 1 1/2 tsp. cinnamon, 1 tsp. soda, 1/4 tsp. salt, 3 c. flour, 1 c. chopped nuts"
364,"1 chicken, cooked and cut into small pieces, 1/4 stick margarine or butter, 2 c. chicken broth, 1 c. milk, 1 can chicken soup, 1 c. self-rising flour, salt and pepper to taste"
365,"6 large potatoes, 2 cans evaporated milk, 3/4 stick margarine, salt and pepper"
366,"1/2 c. butter, 1 c. packed brown sugar, 1/2 c. corn syrup, 1 tsp. salt, 4 c. quick cooking oats, 1/2 c. peanut butter, 1/2 c. chocolate chips, 1 1/2 tsp. butter, 2 tsp. vanilla"
367,"2 cans cherry pie filling, 1 can crushed pineapple, not drained, 1/2 c. pecans, 1 c. miniature marshmallows, 1 large container Cool Whip, 1 can Eagle Brand milk"
368,"1 pt. oysters, 2 c. cracker crumbs (Ritz), 1/2 c. melted butter, 1/2 tsp. salt, dash of pepper, 3/4 c. cream, 1/4 c. oyster liquid, 1/4 tsp. Worcestershire sauce"
369,"2/3 c. shortening, 2 Tbsp. butter, softened, 2 c. flour, 1 tsp. salt, 1/4 c. cold water"
370,"1 1/2 c. boiling water, 1 c. oatmeal, 1/2 c. butter, 1 c. white sugar, 1 c. brown sugar, 2 eggs, 1 1/2 c. flour, 1/2 tsp. salt, 1 tsp. cinnamon, 1 tsp. soda, 1 tsp. baking powder, 1 tsp. vanilla"
371,"lettuce, pineapple slices, banana, mayonnaise, cherries"
372,"1 (14 3/4 oz.) can pink salmon, drained, 1 1/2 c. mashed potatoes, 1 small onion, grated, 1 large egg, 1/2 tsp. pepper, 1/4 c. packaged bread crumbs, 3 Tbsp. vegetable oil"
373,"2 c. chicken, fish or meat, 1 c. croquette sauce, 1 egg, 3/4 c. breadcrumbs, salt to taste, pepper to taste"
374,"1 large can corn, 6 onions, chopped, 1 stalk celery, chopped, 1 pt. white vinegar, 3 red sweet peppers, chopped, 3 green sweet peppers, chopped, 2 c. sugar, 1 tsp. turmeric, 1 Tbsp. dry mustard, 1 Tbsp. celery salt, 2 Tbsp. salt"
375,"1/2 c. sugar, 1/2 c. shortening, 1 egg, 1 1/2 tsp. soda, 1 tsp. cinnamon, 1 tsp. ginger, 1/2 tsp. salt, 2 1/2 c. flour, 1 c. hot water, 1 c. molasses"
376,"2 sticks butter (do not substitute), 2 c. granulated sugar, 6 eggs, 1/2 c. milk, 12 oz. box vanilla wafers, crushed, 7 oz. flaked coconut, 1 c. chopped pecans"
377,"6 medium size baking potatoes, 1 medium to large onion, diced, 1 (16 oz.) pkg. bacon, cooked and crumbled, 1 1/2 c. cooked, smoked ham, cut in small cubes, 1 1/2 c. cheese (I use part Mozzarella and part Cheddar), 2 Tbsp. butter or margarine, 1/4 c. milk"
378,"1 can cream of shrimp soup, 1/2 can milk (use soup can), 1 lb. faux crabmeat, 4 c. celery, chopped, 1/2 c. green pepper, chopped, 2 pimentos, chopped, 2 Tbsp. onions, chopped, 1/3 c. slivered almonds, 4 hard-cooked eggs, chopped, 1 c. shredded sharp Cheddar cheese, buttered bread crumbs"
379,"2 lb. ground beef, 1/4 c. catsup, 1/4 c. mustard, 1/4 c. barbecue sauce, 2 (16 oz.) cans sliced potatoes, drained, 2 (16 oz.) cans pork and beans, 1 (16 oz.) can whole kernel corn, drained, 2 Tbsp. minced onion flakes"
380,"1 stick butter, 1 c. flour, 1/2 c. pecans, chopped, 1 (8 oz.) pkg. cream cheese, softened, 1 c. confectioners sugar, 1 small container Cool Whip, 2 small pkg. lemon instant pudding (can also use chocolate), 3 c. milk"
381,"1 box Duncan Hines butter recipe cake mix, 1 c. milk, 4 eggs, 3/4 c. oil, 1 can ready to spread coconut pecan icing, 1 c. pecans"
382,"1 pkg. potatoes O'Brien or homemade, 1/4 c. butter, 1/4 c. flour, 2 c. milk, 1 c. sour cream, salt and pepper to taste, parsley, 8 slices Canadian bacon, 8 eggs"
383,"chuck roast (5 lb. +/-, blade in or out), ginger, garlic salt, pepper, paprika, 1 can tomato paste"
384,"8 eggs, 1 c. milk, 1 (3 oz.) pkg. smoked, sliced ham, beef or corned beef, torn into small pieces, 3 Tbsp. finely chopped onion, 1/2 tsp. seasoned salt, 1 c. Cheddar cheese"
385,"1 c. butter, 3/4 c. sugar, 1 c. boiling water (to melt margarine), 1 c. lukewarm water (for yeast), 2 pkg. yeast (dry), 2 eggs, beaten, 1 tsp. salt, 6 1/2 c. flour (about)"
386,"1 lb. ground beef, 1 small onion, chopped, 1/2 tsp. garlic powder, 1 envelope taco seasoning mix, 1 (8 oz.) can tomato sauce, 1 c. sour cream, 1 c. cottage cheese, 2 c. crushed tortilla chips, 2 c. shredded Cheddar or Monterey Jack cheese"
387,"1 can crab, 1 (8 oz.) cream cheese, 2 Tbsp. mayo, 3 tsp. lemon juice, 3 tsp. Worcestershire sauce, 1/16 tsp. garlic powder, 1 Tbsp. finely chopped onion, Parmesan cheese"
388,"2 Tbsp. dried herbs: equal parts of parsley, tarragon, chives and/or basil, 1/2 c. margarine"
389,"2/3 c. sugar plus 1 Tbsp., 1 scant c. shortening, 1 c. hot water, 2 pkg. yeast, dissolved in 1 c. warm water (not hot), 2 eggs, 6 c. plain flour with 1 tsp. salt mixed in"
390,"1 lb. ground beef, 1/2 c. minced onion, 1 (14 1/2 oz.) can tomatoes, chopped, 3/4 c. Minute rice, 3 Tbsp. chopped green pepper, 1/2 c. sliced stuffed olives, 1 1/2 tsp. chili powder, 1/2 tsp. garlic salt, 1/2 tsp. salt, 1 c. water, 1 c. shredded Cheddar cheese"
391,"4 large baking potatoes, 2 Tbsp. butter or margarine, 1/2 c. shredded Cheddar cheese, 1 c. whipping cream, 1 tsp. chopped chives"
392,"1 (10 oz.) pkg. frozen chopped broccoli, partially thawed, 1 envelope Lipton chicken soup mix with diced white chicken meat, 3 1/2 c. milk, 1 Tbsp. flour"
393,"1 head cabbage, 1 lb. hamburger, 1 c. cooked rice, 1/2 tsp. pepper, 1 egg, 1 tsp. salt, chopped onion, 1 can tomatoes"
394,"4 eggs, 2 c. milk, 1/2 c. Bisquick, 1/3 c. softened oleo, 1 tsp. vanilla, 1 can coconut, 3/4 c. sugar"
395,"3/4 c. spaghetti sauce (Garden-Style), 1/2 c. (2 oz.) shredded part-skim Mozzarella cheese, 2 Tbsp. grated Parmesan cheese, 2 Tbsp. minced onions, 1/4 tsp. fresh ground black pepper, 1/4 tsp. dried oregano, 24 (1/2-inch) slices fresh zucchini, 24 slices fresh mushrooms"
396,"14 tsp. alum, 12 lb. cucumbers (whole), 9 c. water, 1 c. salt, 8 lb. sugar, pickling spice"
397,"1 box German chocolate cake mix, 8 oz. pkg. cream cheese, 1 stick butter, 3 c. powdered sugar, 3/4 c. pecans, chopped, 1 c. coconut"
398,"2 c. flour, 4 Tbsp. cocoa, 1 c. sugar, pinch of salt, 1 c. lukewarm water, 2 tsp. baking soda, dissolved in the warm water, 1 c. mayonnaise"
399,"1 white batter cake mix, 1 1 lb can pear halves, undrained, 2 egg whites, 1 whole egg"
400,"1 (46 oz.) can pineapple juice, 1 c. sugar, 1 (6 oz.) can frozen lemonade, 1 (48 oz.) bottle cranberry juice, 2 liters ginger ale, chilled"
401,"8 oz. macaroni, 2 medium onions, sliced, 1 pkg. (10 oz.) frozen peas, cooked and drained, salt and pepper"
402,"3 oz. fat-free cream cheese, 2 Tbsp. skim milk, 1 c. powdered sugar, 1/2 c. reduced-fat peanut butter, large container Cool Whip lite, low-fat baked pie shell"
403,"dash of pepper, 1 beaten egg, 1/2 cup milk, 1 - 8-3/4 ounce can cream-style corn, 1 - 7 ounce can whole kernel corn, drained"
404,"2 c. milk, 1 c. sugar, 1/2 c. flour, 2 eggs, 1 tsp. vanilla, pinch of salt, bananas, vanilla wafers"
405,"2 lb. beef for stew, cubed, 1 medium onion, sliced, 1 small clove garlic, 1/4 c. shortening, 1 1/2 c. water, 3/4 c. catsup, 2 Tbsp. Worcestershire sauce, 1 Tbsp. packed brown sugar, 2 tsp. salt, 2 tsp. paprika, 1/2 tsp. dry mustard, dash of cayenne red pepper, 1/4 c. cold water, 2 Tbsp. flour"
406,"3 c. sugar, 3 c. Swans Down cake flour, 7 eggs (medium), 1 c. milk, 1/2 tsp. salt, 1 tsp. vanilla flavoring, 1 tsp. butternut flavoring, 1 1/2 c. Crisco"
407,"ham bone, ham bouillon, flour, 2 eggs, 1 c. cold water"
408,"1 chopped onion, 1 rib chopped celery, 1/2 stick butter, 1 (10 oz.) pkg. frozen broccoli, cooked and well drained, 2 1/2 c. cooked rice, 1 (10 3/4 oz.) can condensed cream of chicken soup, 4 oz. cheez Whiz, dash of Tabasco, pepper to taste"
409,"1 (18 oz.) jar crunchy peanut butter, 3 c. Rice Krispies, 1 lb. powdered sugar, 1 stick oleo, 1 (12 oz.) chocolate chips, 1/2 stick paraffin wax"
410,"1 bunch broccoli heads, 2 stems green onion (single stalks) or 1/2 medium whole onion, 1/4 c. sunflower seeds, 1/2 c. raisins, 6 slices bacon, fried and cooled, 1/2 c. mayonnaise, 2 Tbsp. vinegar, 1/8 c. sugar"
411,"1 1/2 to 2 lb. baking potatoes, 1/8 to 1/4 tsp. cayenne, 1 to 1 1/2 Tbsp. olive oil, nonstick cooking spray, 1/3 to 1/2 tsp. garlic powder, 1/4 to 1/2 tsp. salt"
412,"3 c. cooked and diced chicken, 1 small pkg. frozen Veg-All, 1 c. chicken broth, 1 c. cream of celery soup, 1/4 tsp. pepper, 1/2 tsp. salt, 1 c. self-rising flour, 1 c. milk, 1/2 c. margarine, melted"
413,"4 slices buttered toast, 1/3 c. seedless raisins, 2 eggs, slightly beaten, 1/4 c. sugar, 1/8 tsp. salt, 1 c. Pet milk, 1 c. boiling water, 1 tsp. vanilla, 4 tsp. sugar, 1/4 tsp. cinnamon"
414,"1 (2 oz.) can anchovies, 1 Tbsp. black pepper, 1 Tbsp. Accent, 2 stalks celery, 1 medium onion, 1/4 c. mustard, 1 1/2 cloves garlic, 1 tsp. lemon juice, 3 eggs, 2 c. Mazola oil"
415,"3 eggs, 1 tsp. soda, 1 c. coconut, 2 c. apples, chopped, 1 1/4 c. oil, 1/2 tsp. cinnamon, 2 c. sugar, 1 c. pecans, 3 c. flour, 1/2 tsp. salt"
